entry_date,code,name,money_t,money_t_yi,sum_1d,sum_1d_yi,sum_3d,sum_3d_yi,sum_5d,sum_5d_yi,sum_10d,sum_10d_yi,sum_20d,sum_20d_yi,track_days
2026-06-02,300620.XSHE,光库科技,8737358696.05,87.37,8737358696.05,87.37,17973322740.57,179.73,17973322740.57,179.73,17973322740.57,179.73,17973322740.57,179.73,20
2026-06-02,300285.XSHE,国瓷材料,8265864591.35,82.66,8265864591.35,82.66,16689360828.85,166.89,16689360828.85,166.89,16689360828.85,166.89,16689360828.85,166.89,20
2026-06-02,603629.XSHG,利通电子,8163078282.45,81.63,8163078282.45,81.63,15676449506.42,156.76,15676449506.42,156.76,15676449506.42,156.76,15676449506.42,156.76,20
2026-06-02,002938.XSHE,鹏鼎控股,7861521933.16,78.62,7861521933.16,78.62,14572103241.79,145.72,14572103241.79,145.72,14572103241.79,145.72,14572103241.79,145.72,20
2026-06-02,603993.XSHG,洛阳钼业,6789919580.24,67.9,6789919580.24,67.9,12589425622.37,125.89,12589425622.37,125.89,12589425622.37,125.89,12589425622.37,125.89,20
2026-06-02,000338.XSHE,潍柴动力,6707391063.5,67.07,6707391063.5,67.07,9879994614.44,98.8,9879994614.44,98.8,9879994614.44,98.8,9879994614.44,98.8,20
2026-06-02,603296.XSHG,华勤技术,6685616758.59,66.86,6685616758.59,66.86,12178309347.49,121.78,12178309347.49,121.78,12178309347.49,121.78,12178309347.49,121.78,20
2026-06-03,000100.XSHE,TCL科技,11497207558.86,114.97,11497207558.86,114.97,11497207558.86,114.97,11497207558.86,114.97,11497207558.86,114.97,11497207558.86,114.97,20
2026-06-03,002851.XSHE,麦格米特,10586446943.21,105.86,10586446943.21,105.86,10586446943.21,105.86,10586446943.21,105.86,10586446943.21,105.86,10586446943.21,105.86,20
2026-06-03,603083.XSHG,剑桥科技,9455642824.45,94.56,9455642824.45,94.56,9455642824.45,94.56,9455642824.45,94.56,9455642824.45,94.56,9455642824.45,94.56,20
2026-06-03,000063.XSHE,中兴通讯,9078990249.8,90.79,9078990249.8,90.79,9078990249.8,90.79,9078990249.8,90.79,9078990249.8,90.79,9078990249.8,90.79,20
2026-06-03,000657.XSHE,中钨高新,8723599980.32,87.24,8723599980.32,87.24,8723599980.32,87.24,8723599980.32,87.24,8723599980.32,87.24,8723599980.32,87.24,20
2026-06-03,002916.XSHE,深南电路,8252182501.7,82.52,8252182501.7,82.52,8252182501.7,82.52,8252182501.7,82.52,8252182501.7,82.52,8252182501.7,82.52,20
2026-06-03,601208.XSHG,东材科技,7907496125.84,79.07,7907496125.84,79.07,7907496125.84,79.07,7907496125.84,79.07,7907496125.84,79.07,7907496125.84,79.07,20
2026-06-03,600549.XSHG,厦门钨业,7830939512.01,78.31,7830939512.01,78.31,7830939512.01,78.31,7830939512.01,78.31,7830939512.01,78.31,7830939512.01,78.31,20
2026-06-03,688313.XSHG,仕佳光子,7811881252.1,78.12,7811881252.1,78.12,7811881252.1,78.12,7811881252.1,78.12,7811881252.1,78.12,7811881252.1,78.12,20
